t-4,t-3,t-2,t-1,Y
41.0,50.0,44.0,33.0,27.0
50.0,44.0,33.0,27.0,31.0
44.0,33.0,27.0,31.0,30.0
33.0,27.0,31.0,30.0,23.0
27.0,31.0,30.0,23.0,25.0
31.0,30.0,23.0,25.0,30.0
30.0,23.0,25.0,30.0,27.0
23.0,25.0,30.0,27.0,34.0
25.0,30.0,27.0,34.0,25.0
30.0,27.0,34.0,25.0,31.0
36.0,39.0,26.0,23.0,18.0
39.0,26.0,23.0,18.0,29.0
26.0,23.0,18.0,29.0,26.0
23.0,18.0,29.0,26.0,29.0
18.0,29.0,26.0,29.0,28.0
29.0,26.0,29.0,28.0,24.0
26.0,29.0,28.0,24.0,24.0
29.0,28.0,24.0,24.0,25.0
28.0,24.0,24.0,25.0,21.0
24.0,24.0,25.0,21.0,21.33333333333333
24.0,25.0,21.0,21.33333333333333,15.0
25.0,21.0,21.33333333333333,15.0,20.0
21.0,21.33333333333333,15.0,20.0,19.666666666666668
21.33333333333333,15.0,20.0,19.666666666666668,12.0
15.0,20.0,19.666666666666668,12.0,13.0
20.0,19.666666666666668,12.0,13.0,18.0
19.666666666666668,12.0,13.0,18.0,15.0
12.0,13.0,18.0,15.0,16.0
13.0,18.0,15.0,16.0,16.0
18.0,15.0,16.0,16.0,7.0
15.0,16.0,16.0,7.0,16.0
16.0,16.0,7.0,16.0,21.0
16.0,7.0,16.0,21.0,13.0
7.0,16.0,21.0,13.0,12.0
16.0,21.0,13.0,12.0,12.0
21.0,13.0,12.0,12.0,15.0
13.0,12.0,12.0,15.0,11.0
12.0,12.0,15.0,11.0,18.0
12.0,15.0,11.0,18.0,18.0
15.0,11.0,18.0,18.0,11.0
11.0,18.0,18.0,11.0,15.0
18.0,18.0,11.0,15.0,23.0
18.0,11.0,15.0,23.0,25.0
11.0,15.0,23.0,25.0,25.0
15.0,23.0,25.0,25.0,21.0
23.0,25.0,25.0,21.0,28.0
25.0,25.0,21.0,28.0,22.0
25.0,21.0,28.0,22.0,44.0
21.0,28.0,22.0,44.0,21.0
28.0,22.0,44.0,21.0,22.0
22.0,44.0,21.0,22.0,27.0
44.0,21.0,22.0,27.0,34.0
21.0,22.0,27.0,34.0,27.0
22.0,27.0,34.0,27.0,40.0
27.0,34.0,27.0,40.0,40.0
34.0,27.0,40.0,40.0,35.0
27.0,40.0,40.0,35.0,32.0
40.0,40.0,35.0,32.0,31.0
40.0,35.0,32.0,31.0,42.0
35.0,32.0,31.0,42.0,51.0
32.0,31.0,42.0,51.0,34.0
31.0,42.0,51.0,34.0,35.0
42.0,51.0,34.0,35.0,42.0
51.0,34.0,35.0,42.0,35.0
34.0,35.0,42.0,35.0,29.0
35.0,42.0,35.0,29.0,23.0
42.0,35.0,29.0,23.0,38.0
35.0,29.0,23.0,38.0,30.0
29.0,23.0,38.0,30.0,24.0
23.0,38.0,30.0,24.0,30.0
38.0,30.0,24.0,30.0,30.0
30.0,24.0,30.0,30.0,39.0
24.0,30.0,30.0,39.0,44.0
30.0,30.0,39.0,44.0,51.0
30.0,39.0,44.0,51.0,42.0
39.0,44.0,51.0,42.0,39.0
44.0,51.0,42.0,39.0,32.0
51.0,42.0,39.0,32.0,44.0
42.0,39.0,32.0,44.0,38.0
39.0,32.0,44.0,38.0,48.0
32.0,44.0,38.0,48.0,43.0
44.0,38.0,48.0,43.0,45.0
38.0,48.0,43.0,45.0,34.0
48.0,43.0,45.0,34.0,44.0
43.0,45.0,34.0,44.0,46.0
45.0,34.0,44.0,46.0,42.0
34.0,44.0,46.0,42.0,37.0
44.0,46.0,42.0,37.0,40.0
46.0,42.0,37.0,40.0,39.0
42.0,37.0,40.0,39.0,29.0
37.0,40.0,39.0,29.0,35.0
40.0,39.0,29.0,35.0,34.0
39.0,29.0,35.0,34.0,26.0
29.0,35.0,34.0,26.0,29.0
35.0,34.0,26.0,29.0,23.0
34.0,26.0,29.0,23.0,23.0
26.0,29.0,23.0,23.0,22.0
29.0,23.0,23.0,22.0,34.0
23.0,23.0,22.0,34.0,33.0
23.0,22.0,34.0,33.0,23.0
22.0,34.0,33.0,23.0,18.0
34.0,33.0,23.0,18.0,30.0
36.0,36.0,34.0,23.0,18.0
36.0,34.0,23.0,18.0,31.0
34.0,23.0,18.0,31.0,26.0
23.0,18.0,31.0,26.0,29.33333333333333
18.0,31.0,26.0,29.33333333333333,30.11111111111111
31.0,26.0,29.33333333333333,30.11111111111111,25.703703703703702
26.0,29.33333333333333,30.11111111111111,25.703703703703702,17.0
29.33333333333333,30.11111111111111,25.703703703703702,17.0,21.0
30.11111111111111,25.703703703703702,17.0,21.0,23.0
25.703703703703702,17.0,21.0,23.0,22.0
17.0,21.0,23.0,22.0,25.0
21.0,23.0,22.0,25.0,25.0
23.0,22.0,25.0,25.0,22.0
22.0,25.0,25.0,22.0,24.0
25.0,25.0,22.0,24.0,24.0
25.0,22.0,24.0,24.0,29.66666666666667
22.0,24.0,24.0,29.66666666666667,27.555555555555557
24.0,24.0,29.66666666666667,27.555555555555557,15.0
24.0,29.66666666666667,27.555555555555557,15.0,23.0
29.66666666666667,27.555555555555557,15.0,23.0,19.0
27.555555555555557,15.0,23.0,19.0,13.0
15.0,23.0,19.0,13.0,22.0
23.0,19.0,13.0,22.0,27.0
19.0,13.0,22.0,27.0,18.0
13.0,22.0,27.0,18.0,28.66666666666667
22.0,27.0,18.0,28.66666666666667,32.0
27.0,18.0,28.66666666666667,32.0,44.0
18.0,28.66666666666667,32.0,44.0,43.0
28.66666666666667,32.0,44.0,43.0,49.0
32.0,44.0,43.0,49.0,54.0
44.0,43.0,49.0,54.0,50.0
43.0,49.0,54.0,50.0,51.0
49.0,54.0,50.0,51.0,66.0
54.0,50.0,51.0,66.0,34.0
50.0,51.0,66.0,34.0,27.0
51.0,66.0,34.0,27.0,32.0
66.0,34.0,27.0,32.0,0.0
34.0,27.0,32.0,0.0,0.0
27.0,32.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,12.0,35.0
0.0,0.0,12.0,35.0,38.0
0.0,12.0,35.0,38.0,48.0
12.0,35.0,38.0,48.0,36.0
35.0,38.0,48.0,36.0,51.0
38.0,48.0,36.0,51.0,40.0
48.0,36.0,51.0,40.0,42.0
36.0,51.0,40.0,42.0,49.0
51.0,40.0,42.0,49.0,42.0
40.0,42.0,49.0,42.0,55.0
42.0,49.0,42.0,55.0,38.0
49.0,42.0,55.0,38.0,43.0
42.0,55.0,38.0,43.0,37.0
55.0,38.0,43.0,37.0,33.0
38.0,43.0,37.0,33.0,37.0
43.0,37.0,33.0,37.0,49.0
37.0,33.0,37.0,49.0,48.0
33.0,37.0,49.0,48.0,47.0
37.0,49.0,48.0,47.0,44.0
49.0,48.0,47.0,44.0,50.0
48.0,47.0,44.0,50.0,42.0
47.0,44.0,50.0,42.0,66.0
44.0,50.0,42.0,66.0,64.0
50.0,42.0,66.0,64.0,47.0
42.0,66.0,64.0,47.0,61.0
66.0,64.0,47.0,61.0,57.0
64.0,47.0,61.0,57.0,59.0
47.0,61.0,57.0,59.0,59.0
61.0,57.0,59.0,59.0,64.0
57.0,59.0,59.0,64.0,46.0
59.0,59.0,64.0,46.0,74.0
59.0,64.0,46.0,74.0,55.0
64.0,46.0,74.0,55.0,49.0
46.0,74.0,55.0,49.0,44.0
74.0,55.0,49.0,44.0,45.0
55.0,49.0,44.0,45.0,38.0
49.0,44.0,45.0,38.0,33.0
44.0,45.0,38.0,33.0,52.0
45.0,38.0,33.0,52.0,36.0
38.0,33.0,52.0,36.0,38.0
33.0,52.0,36.0,38.0,40.0
52.0,36.0,38.0,40.0,42.0
36.0,38.0,40.0,42.0,36.0
38.0,40.0,42.0,36.0,36.0
40.0,42.0,36.0,36.0,37.0
42.0,36.0,36.0,37.0,33.0
36.0,36.0,37.0,33.0,36.0
36.0,37.0,33.0,36.0,36.0
37.0,33.0,36.0,36.0,36.0
33.0,36.0,36.0,36.0,27.0
36.0,36.0,36.0,27.0,34.0
20.0,26.0,25.0,18.0,16.0
26.0,25.0,18.0,16.0,28.0
25.0,18.0,16.0,28.0,23.0
18.0,16.0,28.0,23.0,26.33333333333333
16.0,28.0,23.0,26.33333333333333,24.0
28.0,23.0,26.33333333333333,24.0,18.0
23.0,26.33333333333333,24.0,18.0,16.0
26.33333333333333,24.0,18.0,16.0,24.33333333333333
24.0,18.0,16.0,24.33333333333333,27.0
18.0,16.0,24.33333333333333,27.0,26.0
16.0,24.33333333333333,27.0,26.0,24.0
24.33333333333333,27.0,26.0,24.0,19.0
27.0,26.0,24.0,19.0,24.0
26.0,24.0,19.0,24.0,20.0
24.0,19.0,24.0,20.0,19.0
19.0,24.0,20.0,19.0,21.66666666666667
24.0,20.0,19.0,21.66666666666667,18.0
20.0,19.0,21.66666666666667,18.0,13.0
19.0,21.66666666666667,18.0,13.0,22.0
21.66666666666667,18.0,13.0,22.0,20.0
18.0,13.0,22.0,20.0,19.0
13.0,22.0,20.0,19.0,24.0
22.0,20.0,19.0,24.0,24.0
20.0,19.0,24.0,24.0,21.0
19.0,24.0,24.0,21.0,27.0
24.0,24.0,21.0,27.0,19.0
24.0,21.0,27.0,19.0,16.0
21.0,27.0,19.0,16.0,26.0
27.0,19.0,16.0,26.0,19.0
19.0,16.0,26.0,19.0,12.0
16.0,26.0,19.0,12.0,10.0
26.0,19.0,12.0,10.0,15.0
19.0,12.0,10.0,15.0,15.0
12.0,10.0,15.0,15.0,17.0
10.0,15.0,15.0,17.0,21.0
15.0,15.0,17.0,21.0,28.0
15.0,17.0,21.0,28.0,24.0
17.0,21.0,28.0,24.0,17.0
21.0,28.0,24.0,17.0,16.0
28.0,24.0,17.0,16.0,22.0
24.0,17.0,16.0,22.0,46.0
17.0,16.0,22.0,46.0,25.0
16.0,22.0,46.0,25.0,26.0
22.0,46.0,25.0,26.0,24.0
46.0,25.0,26.0,24.0,35.0
25.0,26.0,24.0,35.0,25.0
26.0,24.0,35.0,25.0,28.0
24.0,35.0,25.0,28.0,27.0
35.0,25.0,28.0,27.0,28.0
25.0,28.0,27.0,28.0,27.0
28.0,27.0,28.0,27.0,39.0
27.0,28.0,27.0,39.0,29.0
28.0,27.0,39.0,29.0,22.0
27.0,39.0,29.0,22.0,23.0
39.0,29.0,22.0,23.0,20.0
29.0,22.0,23.0,20.0,20.0
22.0,23.0,20.0,20.0,27.0
23.0,20.0,20.0,27.0,22.0
20.0,20.0,27.0,22.0,28.0
20.0,27.0,22.0,28.0,37.0
27.0,22.0,28.0,37.0,38.0
22.0,28.0,37.0,38.0,46.0
28.0,37.0,38.0,46.0,52.0
37.0,38.0,46.0,52.0,51.0
38.0,46.0,52.0,51.0,51.0
46.0,52.0,51.0,51.0,49.0
52.0,51.0,51.0,49.0,38.0
51.0,51.0,49.0,38.0,41.0
51.0,49.0,38.0,41.0,42.0
49.0,38.0,41.0,42.0,35.0
38.0,41.0,42.0,35.0,38.0
41.0,42.0,35.0,38.0,37.0
42.0,35.0,38.0,37.0,27.0
35.0,38.0,37.0,27.0,40.0
38.0,37.0,27.0,40.0,26.0
37.0,27.0,40.0,26.0,28.0
27.0,40.0,26.0,28.0,29.0
40.0,26.0,28.0,29.0,31.0
26.0,28.0,29.0,31.0,21.0
28.0,29.0,31.0,21.0,20.0
29.0,31.0,21.0,20.0,20.0
31.0,21.0,20.0,20.0,27.0
21.0,20.0,20.0,27.0,21.0
20.0,20.0,27.0,21.0,16.0
20.0,27.0,21.0,16.0,30.0
27.0,21.0,16.0,30.0,26.0
21.0,16.0,30.0,26.0,26.0
16.0,30.0,26.0,26.0,21.0
30.0,26.0,26.0,21.0,31.0
26.0,26.0,21.0,31.0,22.0
26.0,21.0,31.0,22.0,16.0
21.0,31.0,22.0,16.0,24.0
27.0,33.0,23.0,17.0,18.0
33.0,23.0,17.0,18.0,15.0
23.0,17.0,18.0,15.0,18.0
17.0,18.0,15.0,18.0,24.0
18.0,15.0,18.0,24.0,22.0
15.0,18.0,24.0,22.0,13.0
18.0,24.0,22.0,13.0,11.0
24.0,22.0,13.0,11.0,14.0
22.0,13.0,11.0,14.0,13.0
13.0,11.0,14.0,13.0,13.0
11.0,14.0,13.0,13.0,12.0
14.0,13.0,13.0,12.0,11.0
13.0,13.0,12.0,11.0,12.0
13.0,12.0,11.0,12.0,7.0
12.0,11.0,12.0,7.0,10.0
11.0,12.0,7.0,10.0,14.0
12.0,7.0,10.0,14.0,17.0
7.0,10.0,14.0,17.0,15.0
10.0,14.0,17.0,15.0,19.0
14.0,17.0,15.0,19.0,21.0
17.0,15.0,19.0,21.0,18.0
15.0,19.0,21.0,18.0,22.0
19.0,21.0,18.0,22.0,26.0
21.0,18.0,22.0,26.0,25.0
18.0,22.0,26.0,25.0,26.0
22.0,26.0,25.0,26.0,38.333333333333336
26.0,25.0,26.0,38.333333333333336,49.111111111111114
25.0,26.0,38.333333333333336,49.111111111111114,59.37037037037037
26.0,38.333333333333336,49.111111111111114,59.37037037037037,70.0
38.333333333333336,49.111111111111114,59.37037037037037,70.0,77.0
49.111111111111114,59.37037037037037,70.0,77.0,83.66666666666667
59.37037037037037,70.0,77.0,83.66666666666667,81.22222222222223
70.0,77.0,83.66666666666667,81.22222222222223,68.0
77.0,83.66666666666667,81.22222222222223,68.0,79.33333333333333
83.66666666666667,81.22222222222223,68.0,79.33333333333333,72.0
81.22222222222223,68.0,79.33333333333333,72.0,82.33333333333333
68.0,79.33333333333333,72.0,82.33333333333333,86.77777777777777
79.33333333333333,72.0,82.33333333333333,86.77777777777777,80.0
72.0,82.33333333333333,86.77777777777777,80.0,80.33333333333333
82.33333333333333,86.77777777777777,80.0,80.33333333333333,83.77777777777777
86.77777777777777,80.0,80.33333333333333,83.77777777777777,82.92592592592592
80.0,80.33333333333333,83.77777777777777,82.92592592592592,73.0
80.33333333333333,83.77777777777777,82.92592592592592,73.0,76.0
83.77777777777777,82.92592592592592,73.0,76.0,86.0
82.92592592592592,73.0,76.0,86.0,83.0
73.0,76.0,86.0,83.0,83.0
76.0,86.0,83.0,83.0,76.0
86.0,83.0,83.0,76.0,93.0
83.0,83.0,76.0,93.0,88.0
83.0,76.0,93.0,88.0,80.0
76.0,93.0,88.0,80.0,80.0
93.0,88.0,80.0,80.0,62.0
88.0,80.0,80.0,62.0,65.0
80.0,80.0,62.0,65.0,75.66666666666667
80.0,62.0,65.0,75.66666666666667,76.0
62.0,65.0,75.66666666666667,76.0,81.0
65.0,75.66666666666667,76.0,81.0,71.0
75.66666666666667,76.0,81.0,71.0,67.0
76.0,81.0,71.0,67.0,83.0
81.0,71.0,67.0,83.0,70.0
71.0,67.0,83.0,70.0,72.0
67.0,83.0,70.0,72.0,91.0
83.0,70.0,72.0,91.0,71.0
70.0,72.0,91.0,71.0,59.0
72.0,91.0,71.0,59.0,69.0
91.0,71.0,59.0,69.0,87.0
71.0,59.0,69.0,87.0,74.0
59.0,69.0,87.0,74.0,60.0
69.0,87.0,74.0,60.0,63.0
87.0,74.0,60.0,63.0,47.0
74.0,60.0,63.0,47.0,47.0
60.0,63.0,47.0,47.0,69.0
63.0,47.0,47.0,69.0,50.0
47.0,47.0,69.0,50.0,76.0
47.0,69.0,50.0,76.0,74.0
69.0,50.0,76.0,74.0,65.0
50.0,76.0,74.0,65.0,54.0
76.0,74.0,65.0,54.0,56.0
74.0,65.0,54.0,56.0,36.0
65.0,54.0,56.0,36.0,44.0
54.0,56.0,36.0,44.0,45.0
56.0,36.0,44.0,45.0,36.0
36.0,44.0,45.0,36.0,35.0
44.0,45.0,36.0,35.0,44.0
45.0,36.0,35.0,44.0,41.0
36.0,35.0,44.0,41.0,47.0
35.0,44.0,41.0,47.0,44.0
44.0,41.0,47.0,44.0,36.0
41.0,47.0,44.0,36.0,38.0
47.0,44.0,36.0,38.0,40.0
44.0,36.0,38.0,40.0,29.0
36.0,38.0,40.0,29.0,36.0
24.0,21.0,14.0,9.0,9.0
21.0,14.0,9.0,9.0,7.0
14.0,9.0,9.0,7.0,7.0
9.0,9.0,7.0,7.0,6.0
9.0,7.0,7.0,6.0,5.0
7.0,7.0,6.0,5.0,5.0
7.0,6.0,5.0,5.0,10.0
6.0,5.0,5.0,10.0,4.0
5.0,5.0,10.0,4.0,7.0
5.0,10.0,4.0,7.0,3.0
10.0,4.0,7.0,3.0,6.0
4.0,7.0,3.0,6.0,6.0
7.0,3.0,6.0,6.0,7.0
3.0,6.0,6.0,7.0,5.0
6.0,6.0,7.0,5.0,2.0
6.0,7.0,5.0,2.0,6.0
7.0,5.0,2.0,6.0,7.0
5.0,2.0,6.0,7.0,5.0
2.0,6.0,7.0,5.0,7.0
6.0,7.0,5.0,7.0,11.0
7.0,5.0,7.0,11.0,8.0
5.0,7.0,11.0,8.0,11.0
7.0,11.0,8.0,11.0,11.0
11.0,8.0,11.0,11.0,14.0
8.0,11.0,11.0,14.0,13.0
11.0,11.0,14.0,13.0,13.0
11.0,14.0,13.0,13.0,27.0
14.0,13.0,13.0,27.0,27.0
13.0,13.0,27.0,27.0,29.0
13.0,27.0,27.0,29.0,37.0
27.0,27.0,29.0,37.0,38.0
27.0,29.0,37.0,38.0,32.0
29.0,37.0,38.0,32.0,43.0
37.0,38.0,32.0,43.0,56.0
38.0,32.0,43.0,56.0,47.0
32.0,43.0,56.0,47.0,32.0
43.0,56.0,47.0,32.0,47.0
56.0,47.0,32.0,47.0,50.0
47.0,32.0,47.0,50.0,37.0
32.0,47.0,50.0,37.0,39.0
47.0,50.0,37.0,39.0,40.0
50.0,37.0,39.0,40.0,51.0
37.0,39.0,40.0,51.0,48.0
39.0,40.0,51.0,48.0,36.0
40.0,51.0,48.0,36.0,44.0
51.0,48.0,36.0,44.0,43.0
48.0,36.0,44.0,43.0,48.0
36.0,44.0,43.0,48.0,48.0
44.0,43.0,48.0,48.0,54.0
43.0,48.0,48.0,54.0,54.0
48.0,48.0,54.0,54.0,40.0
48.0,54.0,54.0,40.0,32.0
54.0,54.0,40.0,32.0,46.0
54.0,40.0,32.0,46.0,49.0
40.0,32.0,46.0,49.0,46.0
32.0,46.0,49.0,46.0,52.0
46.0,49.0,46.0,52.0,43.0
49.0,46.0,52.0,43.0,53.0
46.0,52.0,43.0,53.0,50.0
52.0,43.0,53.0,50.0,55.0
43.0,53.0,50.0,55.0,52.0
53.0,50.0,55.0,52.0,57.0
50.0,55.0,52.0,57.0,52.0
55.0,52.0,57.0,52.0,62.0
52.0,57.0,52.0,62.0,61.0
57.0,52.0,62.0,61.0,58.0
52.0,62.0,61.0,58.0,68.0
62.0,61.0,58.0,68.0,47.0
61.0,58.0,68.0,47.0,62.0
58.0,68.0,47.0,62.0,69.0
68.0,47.0,62.0,69.0,73.0
47.0,62.0,69.0,73.0,71.0
62.0,69.0,73.0,71.0,60.0
69.0,73.0,71.0,60.0,72.0
73.0,71.0,60.0,72.0,59.0
71.0,60.0,72.0,59.0,53.0
60.0,72.0,59.0,53.0,49.0
72.0,59.0,53.0,49.0,42.0
59.0,53.0,49.0,42.0,43.0
53.0,49.0,42.0,43.0,42.0
49.0,42.0,43.0,42.0,30.0
42.0,43.0,42.0,30.0,37.0
43.0,42.0,30.0,37.0,32.0
42.0,30.0,37.0,32.0,32.0
30.0,37.0,32.0,32.0,28.0
37.0,32.0,32.0,28.0,24.0
32.0,32.0,28.0,24.0,23.0
32.0,28.0,24.0,23.0,22.0
28.0,24.0,23.0,22.0,26.0
24.0,23.0,22.0,26.0,27.0
23.0,22.0,26.0,27.0,25.0
22.0,26.0,27.0,25.0,23.0
20.0,12.0,15.0,19.0,19.0
12.0,15.0,19.0,19.0,10.0
15.0,19.0,19.0,10.0,13.0
19.0,19.0,10.0,13.0,14.0
19.0,10.0,13.0,14.0,10.0
10.0,13.0,14.0,10.0,18.0
13.0,14.0,10.0,18.0,16.0
14.0,10.0,18.0,16.0,6.0
10.0,18.0,16.0,6.0,11.0
18.0,16.0,6.0,11.0,7.0
16.0,6.0,11.0,7.0,11.0
6.0,11.0,7.0,11.0,12.0
11.0,7.0,11.0,12.0,15.0
7.0,11.0,12.0,15.0,15.0
11.0,12.0,15.0,15.0,13.0
12.0,15.0,15.0,13.0,10.0
15.0,15.0,13.0,10.0,13.0
15.0,13.0,10.0,13.0,10.0
13.0,10.0,13.0,10.0,18.0
10.0,13.0,10.0,18.0,12.0
13.0,10.0,18.0,12.0,15.0
10.0,18.0,12.0,15.0,16.0
18.0,12.0,15.0,16.0,21.0
12.0,15.0,16.0,21.0,16.0
15.0,16.0,21.0,16.0,21.0
16.0,21.0,16.0,21.0,11.0
21.0,16.0,21.0,11.0,21.0
16.0,21.0,11.0,21.0,20.0
21.0,11.0,21.0,20.0,18.0
11.0,21.0,20.0,18.0,14.0
21.0,20.0,18.0,14.0,14.0
20.0,18.0,14.0,14.0,17.0
18.0,14.0,14.0,17.0,22.0
14.0,14.0,17.0,22.0,17.0
14.0,17.0,22.0,17.0,24.0
17.0,22.0,17.0,24.0,20.0
22.0,17.0,24.0,20.0,24.0
17.0,24.0,20.0,24.0,16.0
24.0,20.0,24.0,16.0,17.0
20.0,24.0,16.0,17.0,17.0
24.0,16.0,17.0,17.0,24.0
16.0,17.0,17.0,24.0,25.0
17.0,17.0,24.0,25.0,17.0
17.0,24.0,25.0,17.0,29.0
24.0,25.0,17.0,29.0,44.0
25.0,17.0,29.0,44.0,25.0
17.0,29.0,44.0,25.0,22.0
29.0,44.0,25.0,22.0,18.0
44.0,25.0,22.0,18.0,30.0
25.0,22.0,18.0,30.0,29.0
22.0,18.0,30.0,29.0,25.0
18.0,30.0,29.0,25.0,23.0
30.0,29.0,25.0,23.0,22.0
29.0,25.0,23.0,22.0,28.0
25.0,23.0,22.0,28.0,20.0
23.0,22.0,28.0,20.0,15.0
22.0,28.0,20.0,15.0,20.0
28.0,20.0,15.0,20.0,23.0
20.0,15.0,20.0,23.0,25.0
15.0,20.0,23.0,25.0,25.0
20.0,23.0,25.0,25.0,21.0
23.0,25.0,25.0,21.0,38.0
25.0,25.0,21.0,38.0,29.0
25.0,21.0,38.0,29.0,29.0
21.0,38.0,29.0,29.0,27.0
38.0,29.0,29.0,27.0,27.0
29.0,29.0,27.0,27.0,31.0
29.0,27.0,27.0,31.0,24.0
27.0,27.0,31.0,24.0,22.0
27.0,31.0,24.0,22.0,21.0
31.0,24.0,22.0,21.0,26.0
24.0,22.0,21.0,26.0,21.0
22.0,21.0,26.0,21.0,23.0
21.0,26.0,21.0,23.0,24.0
26.0,21.0,23.0,24.0,28.0
21.0,23.0,24.0,28.0,30.0
23.0,24.0,28.0,30.0,28.0
24.0,28.0,30.0,28.0,28.0
28.0,30.0,28.0,28.0,18.0
30.0,28.0,28.0,18.0,21.0
28.0,28.0,18.0,21.0,21.0
28.0,18.0,21.0,21.0,17.0
18.0,21.0,21.0,17.0,18.0
21.0,21.0,17.0,18.0,19.0
21.0,17.0,18.0,19.0,31.0
17.0,18.0,19.0,31.0,13.0
18.0,19.0,31.0,13.0,17.0
19.0,31.0,13.0,17.0,14.0
31.0,13.0,17.0,14.0,13.0
13.0,17.0,14.0,13.0,17.0
17.0,14.0,13.0,17.0,12.0
14.0,13.0,17.0,12.0,15.0
26.0,20.0,16.0,10.0,14.0
20.0,16.0,10.0,14.0,10.0
16.0,10.0,14.0,10.0,6.0
10.0,14.0,10.0,6.0,12.0
14.0,10.0,6.0,12.0,5.0
10.0,6.0,12.0,5.0,5.0
6.0,12.0,5.0,5.0,5.0
12.0,5.0,5.0,5.0,12.0
5.0,5.0,5.0,12.0,4.0
5.0,5.0,12.0,4.0,7.0
5.0,12.0,4.0,7.0,10.0
12.0,4.0,7.0,10.0,5.0
4.0,7.0,10.0,5.0,5.0
7.0,10.0,5.0,5.0,14.0
10.0,5.0,5.0,14.0,8.0
5.0,5.0,14.0,8.0,10.0
5.0,14.0,8.0,10.0,7.0
14.0,8.0,10.0,7.0,7.0
8.0,10.0,7.0,7.0,9.0
10.0,7.0,7.0,9.0,8.0
7.0,7.0,9.0,8.0,9.0
7.0,9.0,8.0,9.0,11.0
9.0,8.0,9.0,11.0,14.0
8.0,9.0,11.0,14.0,14.0
9.0,11.0,14.0,14.0,13.0
11.0,14.0,14.0,13.0,13.0
14.0,14.0,13.0,13.0,25.0
14.0,13.0,13.0,25.0,28.0
13.0,13.0,25.0,28.0,36.0
13.0,25.0,28.0,36.0,46.0
25.0,28.0,36.0,46.0,47.0
28.0,36.0,46.0,47.0,47.0
36.0,46.0,47.0,47.0,35.0
46.0,47.0,47.0,35.0,47.0
47.0,47.0,35.0,47.0,37.0
47.0,35.0,47.0,37.0,43.0
35.0,47.0,37.0,43.0,46.0
47.0,37.0,43.0,46.0,29.0
37.0,43.0,46.0,29.0,54.0
43.0,46.0,29.0,54.0,51.0
46.0,29.0,54.0,51.0,47.0
29.0,54.0,51.0,47.0,37.0
54.0,51.0,47.0,37.0,46.0
51.0,47.0,37.0,46.0,55.0
47.0,37.0,46.0,55.0,48.0
37.0,46.0,55.0,48.0,47.0
46.0,55.0,48.0,47.0,59.0
55.0,48.0,47.0,59.0,57.0
48.0,47.0,59.0,57.0,72.0
47.0,59.0,57.0,72.0,53.0
59.0,57.0,72.0,53.0,51.0
57.0,72.0,53.0,51.0,45.0
72.0,53.0,51.0,45.0,55.0
53.0,51.0,45.0,55.0,60.0
51.0,45.0,55.0,60.0,54.0
45.0,55.0,60.0,54.0,53.0
55.0,60.0,54.0,53.0,58.0
60.0,54.0,53.0,58.0,54.0
54.0,53.0,58.0,54.0,48.0
53.0,58.0,54.0,48.0,76.0
58.0,54.0,48.0,76.0,69.0
54.0,48.0,76.0,69.0,82.0
48.0,76.0,69.0,82.0,70.0
76.0,69.0,82.0,70.0,80.0
69.0,82.0,70.0,80.0,90.0
82.0,70.0,80.0,90.0,88.0
70.0,80.0,90.0,88.0,74.0
80.0,90.0,88.0,74.0,91.0
90.0,88.0,74.0,91.0,94.0
88.0,74.0,91.0,94.0,88.0
74.0,91.0,94.0,88.0,76.0
91.0,94.0,88.0,76.0,81.0
94.0,88.0,76.0,81.0,63.0
88.0,76.0,81.0,63.0,70.0
76.0,81.0,63.0,70.0,80.0
81.0,63.0,70.0,80.0,60.0
63.0,70.0,80.0,60.0,50.0
70.0,80.0,60.0,50.0,64.0
80.0,60.0,50.0,64.0,45.0
60.0,50.0,64.0,45.0,59.0
50.0,64.0,45.0,59.0,44.0
64.0,45.0,59.0,44.0,48.0
45.0,59.0,44.0,48.0,30.0
59.0,44.0,48.0,30.0,33.0
44.0,48.0,30.0,33.0,32.0
48.0,30.0,33.0,32.0,34.0
30.0,33.0,32.0,34.0,27.0
33.0,32.0,34.0,27.0,24.0
32.0,34.0,27.0,24.0,27.0
34.0,27.0,24.0,27.0,27.0
27.0,24.0,27.0,27.0,36.0
24.0,27.0,27.0,36.0,20.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
