id,date,value,hour
21:4,2018-10-24,2017.0,17:15
21:4,2018-10-24,2132.0,22:45
21:21,2018-10-24,2297.0,18:30
12:9,2018-10-16,2006.0,14:30
10:1,2019-03-15,2038.0,14:15
12:9,2019-01-15,2623.0,08:45
12:9,2019-01-15,2048.0,09:15
3:3,2018-11-22,2475.0,12:45
3:9,2018-11-22,3390.0,07:00
3:9,2018-11-22,3974.0,07:15
3:9,2018-11-22,4088.0,07:30
3:9,2018-11-22,3233.0,07:45
3:9,2018-11-22,2016.0,08:00
3:9,2018-11-22,2068.0,08:45
3:9,2018-11-22,2056.0,09:00
3:9,2018-11-22,2973.0,09:15
3:9,2018-11-22,3354.0,09:30
3:9,2018-11-22,3453.0,09:45
3:9,2018-11-22,3143.0,10:00
3:9,2018-11-22,3616.0,10:15
3:9,2018-11-22,2558.0,10:30
3:9,2018-11-22,2544.0,10:45
3:9,2018-11-22,3540.0,11:00
3:9,2018-11-22,2730.0,11:30
3:9,2018-11-22,3106.0,11:45
3:9,2018-11-22,3016.0,12:00
3:9,2018-11-22,3379.0,12:15
3:9,2018-11-22,3363.0,12:30
3:9,2018-11-22,3984.0,12:45
3:9,2018-11-22,3097.0,13:00
3:9,2018-11-22,3380.0,14:30
3:9,2018-11-22,3549.0,14:45
3:9,2018-11-22,2981.0,19:45
3:9,2018-11-22,2116.0,20:45
3:9,2018-11-22,3078.0,21:00
3:9,2018-11-22,3893.0,21:15
3:9,2018-11-22,3238.0,21:30
3:9,2018-11-22,2120.0,21:45
3:9,2018-11-22,2318.0,23:30
3:9,2018-11-22,3184.0,23:45
3:24,2018-11-22,2172.0,10:45
3:24,2018-11-22,2162.0,16:00
3:3,2018-10-27,2008.0,16:30
3:9,2018-10-27,2389.0,00:15
3:9,2018-10-27,2044.0,00:30
3:9,2018-10-27,3321.0,07:45
3:9,2018-10-27,3982.0,08:00
3:9,2018-10-27,3361.0,09:15
3:9,2018-10-27,2385.0,10:30
3:9,2018-10-27,2001.0,11:45
3:9,2018-10-27,2008.0,13:15
3:9,2018-10-27,3107.0,13:30
3:9,2018-10-27,2686.0,13:45
3:9,2018-10-27,3636.0,14:00
3:9,2018-10-27,2809.0,14:15
3:9,2018-10-27,3128.0,14:30
3:9,2018-10-27,3377.0,15:00
3:9,2018-10-27,3235.0,15:15
3:9,2018-10-27,2033.0,18:00
3:9,2018-10-27,2081.0,18:45
3:9,2018-10-27,2405.0,21:00
3:9,2018-10-27,2512.0,22:15
3:24,2018-10-27,2257.0,12:30
21:4,2018-12-03,2060.0,09:00
21:4,2018-12-03,2515.0,14:15
21:21,2018-12-03,2243.0,09:00
21:21,2018-12-03,2047.0,14:15
3:9,2018-11-11,2207.0,07:30
3:9,2018-11-11,3063.0,07:45
3:9,2018-11-11,2361.0,08:00
3:9,2018-11-11,2372.0,08:15
3:9,2018-11-11,2948.0,08:30
3:9,2018-11-11,3914.0,08:45
3:9,2018-11-11,3959.0,09:00
3:9,2018-11-11,3468.0,09:15
3:9,2018-11-11,2179.0,09:30
3:9,2018-11-11,2298.0,10:00
3:9,2018-11-11,2381.0,10:15
3:9,2018-11-11,3655.0,10:30
3:9,2018-11-11,3900.0,10:45
3:9,2018-11-11,3984.0,11:00
3:9,2018-11-11,3961.0,11:15
3:9,2018-11-11,3643.0,11:30
3:9,2018-11-11,3670.0,13:30
3:9,2018-11-11,3361.0,13:45
3:9,2018-11-11,3156.0,14:00
3:9,2018-11-11,3281.0,14:45
3:9,2018-11-11,3430.0,15:00
3:9,2018-11-11,2169.0,15:15
3:9,2018-11-11,2811.0,15:30
3:9,2018-11-11,2500.0,16:00
3:9,2018-11-11,3761.0,16:15
3:9,2018-11-11,4125.0,16:30
3:9,2018-11-11,3482.0,16:45
3:9,2018-11-11,3020.0,17:00
3:9,2018-11-11,2579.0,18:00
3:9,2018-11-11,3224.0,18:15
3:9,2018-11-11,2946.0,18:30
3:9,2018-11-11,3515.0,18:45
3:9,2018-11-11,3552.0,19:00
3:9,2018-11-11,2369.0,19:15
3:9,2018-11-11,2947.0,20:15
3:9,2018-11-11,3871.0,20:30
3:9,2018-11-11,3090.0,20:45
3:9,2018-11-11,2902.0,21:00
3:9,2018-11-11,3916.0,21:15
3:9,2018-11-11,3948.0,21:30
3:9,2018-11-11,3894.0,21:45
3:9,2018-11-11,4047.0,22:00
3:9,2018-11-11,2218.0,22:15
3:9,2018-11-11,2370.0,23:45
3:24,2018-11-11,2305.0,16:15
12:3,2018-11-26,2187.0,14:45
12:9,2019-03-16,2387.0,14:30
12:9,2019-03-16,2120.0,16:30
3:3,2019-01-24,2167.0,07:30
3:3,2019-01-24,2533.0,14:30
3:3,2019-01-24,2309.0,14:45
3:3,2019-01-24,2064.0,20:00
3:5,2019-01-24,2677.0,00:15
3:5,2019-01-24,3080.0,03:00
3:5,2019-01-24,2284.0,03:15
3:5,2019-01-24,2319.0,03:30
3:5,2019-01-24,3219.0,03:45
3:5,2019-01-24,4281.0,04:00
3:5,2019-01-24,2430.0,08:45
3:5,2019-01-24,2020.0,11:30
3:5,2019-01-24,2100.0,19:45
3:3,2018-10-16,2084.0,16:30
3:9,2018-10-16,3669.0,07:30
3:9,2018-10-16,3725.0,07:45
3:9,2018-10-16,3114.0,08:00
3:9,2018-10-16,3104.0,08:15
3:9,2018-10-16,2308.0,08:30
3:9,2018-10-16,2322.0,08:45
3:9,2018-10-16,3482.0,09:15
3:9,2018-10-16,3081.0,09:30
3:9,2018-10-16,3308.0,09:45
3:9,2018-10-16,2631.0,10:30
3:9,2018-10-16,3556.0,10:45
3:9,2018-10-16,3043.0,11:00
3:9,2018-10-16,2331.0,11:15
3:9,2018-10-16,2804.0,11:30
3:9,2018-10-16,2161.0,11:45
3:9,2018-10-16,2286.0,12:00
3:9,2018-10-16,3688.0,12:15
3:9,2018-10-16,2988.0,12:30
3:9,2018-10-16,3663.0,14:00
3:9,2018-10-16,3604.0,14:15
3:9,2018-10-16,2817.0,14:30
3:9,2018-10-16,2394.0,15:15
3:9,2018-10-16,3213.0,15:30
3:9,2018-10-16,3770.0,15:45
3:9,2018-10-16,3448.0,16:00
3:9,2018-10-16,2727.0,16:15
3:9,2018-10-16,3776.0,16:30
3:9,2018-10-16,3660.0,16:45
3:9,2018-10-16,3847.0,17:00
3:9,2018-10-16,3607.0,17:15
3:9,2018-10-16,2139.0,17:30
3:9,2018-10-16,2441.0,20:30
3:9,2018-10-16,2062.0,21:15
3:9,2018-10-16,3397.0,21:45
3:9,2018-10-16,4075.0,22:00
3:9,2018-10-16,2287.0,22:15
3:13,2018-10-16,2033.0,14:30
3:14,2018-10-16,2158.0,16:30
3:24,2018-10-16,2763.0,07:30
3:24,2018-10-16,2519.0,08:00
3:24,2018-10-16,2077.0,10:30
3:24,2018-10-16,2417.0,15:45
3:24,2018-10-16,2346.0,18:00
3:24,2018-10-16,2350.0,19:45
3:3,2018-12-10,2503.0,15:45
3:5,2018-12-10,2264.0,08:15
3:5,2018-12-10,2052.0,15:30
3:5,2018-12-10,2325.0,18:15
3:9,2018-12-10,3060.0,07:30
3:9,2018-12-10,4010.0,07:45
3:9,2018-12-10,3801.0,08:00
3:9,2018-12-10,3936.0,08:15
3:9,2018-12-10,3483.0,08:30
3:9,2018-12-10,3586.0,08:45
3:9,2018-12-10,3409.0,09:00
3:9,2018-12-10,2984.0,09:15
3:9,2018-12-10,3461.0,09:30
3:9,2018-12-10,3166.0,09:45
3:9,2018-12-10,3446.0,10:00
3:9,2018-12-10,3112.0,10:15
3:9,2018-12-10,3285.0,10:30
3:9,2018-12-10,4052.0,10:45
3:9,2018-12-10,3747.0,11:00
3:9,2018-12-10,3880.0,11:15
3:9,2018-12-10,2490.0,11:30
3:9,2018-12-10,2861.0,11:45
3:9,2018-12-10,3089.0,12:00
3:9,2018-12-10,2651.0,12:15
3:9,2018-12-10,3534.0,12:30
3:9,2018-12-10,3261.0,12:45
3:9,2018-12-10,2738.0,13:00
3:9,2018-12-10,3467.0,13:15
3:9,2018-12-10,3536.0,13:30
3:9,2018-12-10,2355.0,13:45
3:9,2018-12-10,2264.0,14:00
3:9,2018-12-10,3202.0,14:15
3:9,2018-12-10,3058.0,14:30
3:9,2018-12-10,3477.0,14:45
3:9,2018-12-10,2532.0,15:00
3:9,2018-12-10,3343.0,15:15
3:9,2018-12-10,3478.0,15:30
3:9,2018-12-10,3797.0,15:45
3:9,2018-12-10,3734.0,16:00
3:9,2018-12-10,3243.0,16:15
3:9,2018-12-10,2075.0,16:30
3:9,2018-12-10,2923.0,18:30
3:9,2018-12-10,3702.0,18:45
3:9,2018-12-10,3724.0,19:00
3:9,2018-12-10,3635.0,19:15
3:9,2018-12-10,2782.0,19:30
3:9,2018-12-10,2196.0,19:45
3:9,2018-12-10,2247.0,20:15
3:9,2018-12-10,2252.0,21:30
3:9,2018-12-10,2810.0,21:45
3:9,2018-12-10,2184.0,22:30
3:14,2018-12-10,2027.0,16:45
3:24,2018-12-10,2289.0,11:30
3:24,2018-12-10,2079.0,15:45
12:3,2019-01-26,2144.0,14:00
12:9,2019-01-26,2406.0,16:30
3:3,2018-12-03,2268.0,12:30
3:3,2018-12-03,2234.0,13:30
3:3,2018-12-03,2005.0,18:00
3:5,2018-12-03,2158.0,14:30
3:9,2018-12-03,2995.0,00:30
3:9,2018-12-03,2241.0,06:30
3:9,2018-12-03,3800.0,06:45
3:9,2018-12-03,2454.0,07:00
3:9,2018-12-03,2693.0,07:15
3:9,2018-12-03,3687.0,07:30
3:9,2018-12-03,4318.0,07:45
3:9,2018-12-03,3653.0,08:00
3:9,2018-12-03,3417.0,08:15
3:9,2018-12-03,3634.0,08:30
3:9,2018-12-03,3667.0,08:45
3:9,2018-12-03,3882.0,09:00
3:9,2018-12-03,3366.0,09:15
3:9,2018-12-03,2662.0,12:00
3:9,2018-12-03,2609.0,12:15
3:9,2018-12-03,3052.0,14:00
3:9,2018-12-03,2129.0,14:15
3:9,2018-12-03,2744.0,14:30
3:9,2018-12-03,2554.0,17:30
3:9,2018-12-03,2548.0,18:15
3:9,2018-12-03,3269.0,19:00
3:9,2018-12-03,2242.0,19:15
3:9,2018-12-03,2289.0,20:15
3:9,2018-12-03,3542.0,20:30
3:9,2018-12-03,2940.0,20:45
3:9,2018-12-03,2770.0,21:00
3:9,2018-12-03,4145.0,21:15
3:9,2018-12-03,2907.0,21:30
3:9,2018-12-03,2435.0,22:45
3:9,2018-12-03,2326.0,23:15
3:24,2018-12-03,2060.0,09:00
3:24,2018-12-03,2515.0,14:15
5:9,2019-01-01,2127.0,01:45
12:3,2019-04-13,2451.0,17:30
10:4,2019-02-19,2319.0,15:15
10:9,2019-02-19,2004.0,15:15
3:3,2019-01-12,2174.0,10:45
3:3,2019-01-12,2003.0,12:30
3:5,2019-01-12,2060.0,15:00
3:5,2019-01-12,2271.0,19:45
3:9,2019-01-12,2017.0,07:45
3:9,2019-01-12,3472.0,08:00
3:9,2019-01-12,3665.0,08:15
3:9,2019-01-12,2072.0,08:30
3:9,2019-01-12,2069.0,08:45
3:9,2019-01-12,2168.0,09:15
3:9,2019-01-12,3014.0,09:30
3:9,2019-01-12,3283.0,09:45
3:9,2019-01-12,2614.0,10:00
3:9,2019-01-12,2578.0,10:15
3:9,2019-01-12,2574.0,10:30
3:9,2019-01-12,2928.0,10:45
3:9,2019-01-12,3286.0,11:00
3:9,2019-01-12,3713.0,11:15
3:9,2019-01-12,2539.0,11:30
3:9,2019-01-12,2177.0,11:45
3:9,2019-01-12,2779.0,12:00
3:9,2019-01-12,2274.0,12:15
3:9,2019-01-12,2428.0,12:30
3:9,2019-01-12,2062.0,12:45
3:9,2019-01-12,2173.0,13:00
3:9,2019-01-12,2067.0,13:15
3:9,2019-01-12,2719.0,14:00
3:9,2019-01-12,3519.0,14:15
3:9,2019-01-12,2730.0,15:15
3:9,2019-01-12,2534.0,16:30
3:9,2019-01-12,3678.0,17:00
3:9,2019-01-12,2330.0,17:15
3:9,2019-01-12,2235.0,20:30
3:9,2019-01-12,3033.0,21:15
3:9,2019-01-12,2441.0,21:30
3:9,2019-01-12,3321.0,21:45
3:9,2019-01-12,3440.0,22:00
3:9,2019-01-12,2504.0,23:00
3:9,2019-01-12,2457.0,23:30
3:9,2019-01-12,2762.0,23:45
3:23,2019-01-12,2166.0,10:45
3:24,2019-01-12,2442.0,10:45
3:24,2019-01-12,2717.0,11:00
3:24,2019-01-12,2017.0,15:15
21:4,2019-04-09,2078.0,07:45
21:21,2019-04-09,2125.0,07:45
10:6,2019-01-09,2141.0,08:15
21:4,2018-12-01,2897.0,13:30
21:4,2018-12-01,2211.0,17:30
21:4,2018-12-01,2159.0,18:15
21:4,2018-12-01,2147.0,19:45
21:12,2018-12-01,2009.0,16:45
21:21,2018-12-01,2245.0,15:00
21:21,2018-12-01,2014.0,16:15
21:21,2018-12-01,2461.0,17:30
21:21,2018-12-01,2436.0,18:00
21:4,2018-11-01,2145.0,07:45
21:4,2018-11-01,2077.0,16:30
21:24,2018-11-01,2223.0,01:00
2:6,2019-03-05,2149.0,13:45
21:4,2019-01-07,2003.0,09:30
21:4,2019-01-07,2047.0,19:00
21:21,2019-01-07,2375.0,09:30
21:21,2019-01-07,2027.0,10:45
21:21,2019-01-07,2096.0,19:15
3:5,2019-02-06,2098.0,01:15
3:5,2019-02-06,2124.0,17:30
3:5,2019-02-06,2016.0,22:15
3:9,2019-02-06,2259.0,00:00
3:9,2019-02-06,2768.0,06:45
3:9,2019-02-06,3752.0,07:00
3:9,2019-02-06,2094.0,07:30
3:9,2019-02-06,2177.0,08:00
3:9,2019-02-06,2861.0,08:30
3:9,2019-02-06,2682.0,08:45
3:9,2019-02-06,2795.0,09:00
3:9,2019-02-06,2564.0,09:15
3:9,2019-02-06,3013.0,09:30
3:9,2019-02-06,3425.0,09:45
3:9,2019-02-06,3631.0,10:00
3:9,2019-02-06,2492.0,13:30
3:9,2019-02-06,2604.0,13:45
3:9,2019-02-06,3771.0,14:00
3:9,2019-02-06,3556.0,14:15
3:9,2019-02-06,2544.0,14:30
3:9,2019-02-06,3486.0,15:30
3:9,2019-02-06,3628.0,15:45
3:9,2019-02-06,2577.0,16:00
3:9,2019-02-06,2201.0,16:45
3:9,2019-02-06,2499.0,17:15
3:9,2019-02-06,3292.0,19:30
3:9,2019-02-06,3158.0,22:00
3:9,2019-02-06,3612.0,22:15
3:9,2019-02-06,2216.0,22:45
3:9,2019-02-06,2871.0,23:00
3:9,2019-02-06,2739.0,23:45
3:14,2019-02-06,2158.0,00:30
3:24,2019-02-06,2143.0,07:15
3:24,2019-02-06,2004.0,09:00
3:24,2019-02-06,2082.0,09:30
3:24,2019-02-06,2132.0,10:45
3:24,2019-02-06,2181.0,14:00
3:24,2019-02-06,2104.0,16:30
10:1,2019-02-20,2064.0,19:30
12:3,2019-04-05,2372.0,17:45
12:9,2019-04-05,2143.0,17:45
3:5,2018-12-05,2069.0,18:30
3:9,2018-12-05,2517.0,00:15
3:9,2018-12-05,2497.0,00:30
3:9,2018-12-05,3681.0,00:45
3:9,2018-12-05,3261.0,01:00
3:9,2018-12-05,2040.0,01:15
3:9,2018-12-05,2487.0,08:45
3:9,2018-12-05,3502.0,09:00
3:9,2018-12-05,3434.0,09:15
3:9,2018-12-05,2095.0,12:15
3:9,2018-12-05,3279.0,12:30
3:9,2018-12-05,2788.0,12:45
3:9,2018-12-05,2477.0,13:00
3:9,2018-12-05,2791.0,13:15
3:9,2018-12-05,3121.0,13:30
3:9,2018-12-05,3577.0,13:45
3:9,2018-12-05,2085.0,14:00
3:9,2018-12-05,2741.0,14:15
3:9,2018-12-05,2484.0,14:30
3:9,2018-12-05,2378.0,15:15
3:9,2018-12-05,2200.0,15:30
3:9,2018-12-05,3239.0,16:00
3:9,2018-12-05,2983.0,16:15
3:9,2018-12-05,2394.0,16:30
3:9,2018-12-05,2587.0,19:15
3:9,2018-12-05,3202.0,19:30
3:9,2018-12-05,3178.0,19:45
3:9,2018-12-05,2814.0,20:00
3:9,2018-12-05,2136.0,20:45
3:9,2018-12-05,3798.0,21:00
3:9,2018-12-05,3744.0,21:15
3:9,2018-12-05,2956.0,21:30
3:9,2018-12-05,3223.0,22:00
12:3,2019-01-10,2181.0,16:30
12:3,2019-01-10,2487.0,16:45
12:3,2019-01-10,2627.0,17:15
12:9,2019-01-10,2285.0,07:30
3:3,2019-03-13,2145.0,23:00
3:5,2019-03-13,2110.0,14:45
3:9,2019-03-13,2716.0,07:15
3:9,2019-03-13,4385.0,07:30
3:9,2019-03-13,2038.0,08:15
3:9,2019-03-13,3037.0,08:30
3:9,2019-03-13,4056.0,08:45
3:9,2019-03-13,3492.0,09:00
3:9,2019-03-13,3728.0,09:15
3:9,2019-03-13,3565.0,09:30
3:9,2019-03-13,3125.0,09:45
3:9,2019-03-13,3089.0,10:00
3:9,2019-03-13,2835.0,10:15
3:9,2019-03-13,2798.0,10:30
3:9,2019-03-13,3195.0,10:45
3:9,2019-03-13,3152.0,11:00
3:9,2019-03-13,3531.0,11:15
3:9,2019-03-13,2625.0,11:45
3:9,2019-03-13,2659.0,12:00
3:9,2019-03-13,3165.0,13:30
3:9,2019-03-13,2306.0,13:45
3:9,2019-03-13,2136.0,15:00
3:9,2019-03-13,2429.0,15:30
3:9,2019-03-13,2688.0,15:45
3:9,2019-03-13,2825.0,16:00
3:9,2019-03-13,2905.0,16:30
3:9,2019-03-13,2706.0,19:15
3:9,2019-03-13,2084.0,19:30
3:9,2019-03-13,2865.0,20:30
3:9,2019-03-13,3226.0,20:45
3:9,2019-03-13,2166.0,21:00
3:9,2019-03-13,3435.0,21:15
3:9,2019-03-13,2361.0,21:30
3:9,2019-03-13,2854.0,21:45
3:9,2019-03-13,2296.0,22:00
3:9,2019-03-13,3016.0,22:30
3:9,2019-03-13,2399.0,22:45
3:24,2019-03-13,2006.0,08:30
3:3,2019-01-11,2082.0,22:00
3:9,2019-01-11,2546.0,00:15
3:9,2019-01-11,3073.0,06:30
3:9,2019-01-11,3115.0,07:30
3:9,2019-01-11,3529.0,07:45
3:9,2019-01-11,2671.0,08:45
3:9,2019-01-11,2652.0,09:00
3:9,2019-01-11,3799.0,09:15
3:9,2019-01-11,3675.0,09:30
3:9,2019-01-11,2836.0,09:45
3:9,2019-01-11,2492.0,10:00
3:9,2019-01-11,2521.0,15:15
3:9,2019-01-11,3164.0,15:45
3:9,2019-01-11,3048.0,18:15
3:9,2019-01-11,2277.0,18:30
3:9,2019-01-11,2338.0,18:45
3:9,2019-01-11,2296.0,19:15
3:9,2019-01-11,2915.0,19:30
3:9,2019-01-11,2226.0,20:00
3:9,2019-01-11,3195.0,20:15
3:9,2019-01-11,3254.0,20:30
3:9,2019-01-11,3006.0,21:00
3:9,2019-01-11,3413.0,21:15
3:9,2019-01-11,3000.0,21:30
3:9,2019-01-11,2053.0,21:45
3:9,2019-01-11,3628.0,22:00
3:9,2019-01-11,2197.0,22:15
3:9,2019-01-11,3123.0,22:45
3:9,2019-01-11,3898.0,23:00
3:9,2019-01-11,3358.0,23:15
3:14,2019-01-11,2210.0,08:15
3:24,2019-01-11,2022.0,08:15
3:24,2019-01-11,2051.0,10:30
3:24,2019-01-11,2042.0,19:45
10:1,2019-02-21,2061.0,08:30
3:3,2019-03-17,2032.0,09:45
3:3,2019-03-17,2168.0,14:45
3:5,2019-03-17,2110.0,00:15
3:9,2019-03-17,2405.0,06:45
3:9,2019-03-17,2060.0,07:15
3:9,2019-03-17,2956.0,07:30
3:9,2019-03-17,2890.0,07:45
3:9,2019-03-17,2362.0,08:45
3:9,2019-03-17,3274.0,09:15
3:9,2019-03-17,2223.0,09:45
3:9,2019-03-17,2867.0,12:45
3:9,2019-03-17,2451.0,13:00
3:9,2019-03-17,3277.0,13:15
3:9,2019-03-17,2051.0,13:30
3:9,2019-03-17,3491.0,13:45
3:9,2019-03-17,3627.0,14:00
3:9,2019-03-17,2708.0,14:15
3:9,2019-03-17,3787.0,14:45
3:9,2019-03-17,3407.0,15:00
3:9,2019-03-17,3033.0,15:15
3:9,2019-03-17,3477.0,15:30
3:9,2019-03-17,2985.0,15:45
3:9,2019-03-17,2084.0,17:15
3:9,2019-03-17,2460.0,21:15
3:9,2019-03-17,2538.0,21:30
3:9,2019-03-17,2505.0,22:30
21:12,2019-03-24,2449.0,19:00
21:21,2019-03-24,2447.0,17:45
21:24,2019-03-24,2106.0,19:00
3:5,2018-11-23,2107.0,18:15
3:9,2018-11-23,2343.0,00:15
3:9,2018-11-23,2944.0,00:30
3:9,2018-11-23,3641.0,07:15
3:9,2018-11-23,3874.0,07:30
3:9,2018-11-23,2936.0,07:45
3:9,2018-11-23,2412.0,08:00
3:9,2018-11-23,3586.0,08:30
3:9,2018-11-23,3492.0,08:45
3:9,2018-11-23,3792.0,09:00
3:9,2018-11-23,3454.0,09:15
3:9,2018-11-23,2647.0,09:30
3:9,2018-11-23,3032.0,09:45
3:9,2018-11-23,3468.0,10:00
3:9,2018-11-23,3335.0,10:15
3:9,2018-11-23,3648.0,10:30
3:9,2018-11-23,3082.0,10:45
3:9,2018-11-23,3249.0,11:00
3:9,2018-11-23,3644.0,11:15
3:9,2018-11-23,3318.0,11:30
3:9,2018-11-23,3163.0,11:45
3:9,2018-11-23,3170.0,12:00
3:9,2018-11-23,2069.0,14:00
3:9,2018-11-23,3356.0,14:15
3:9,2018-11-23,3601.0,14:30
3:9,2018-11-23,2107.0,20:00
3:9,2018-11-23,3068.0,20:15
3:9,2018-11-23,2132.0,20:30
3:9,2018-11-23,2897.0,20:45
3:9,2018-11-23,2717.0,21:00
3:9,2018-11-23,3022.0,21:15
3:9,2018-11-23,3474.0,21:30
3:9,2018-11-23,3782.0,21:45
3:9,2018-11-23,3879.0,22:00
3:9,2018-11-23,3872.0,22:15
3:9,2018-11-23,3742.0,22:30
3:9,2018-11-23,2086.0,23:15
3:13,2018-11-23,2365.0,16:15
3:24,2018-11-23,2319.0,09:00
3:24,2018-11-23,2242.0,16:00
3:24,2018-11-23,2029.0,21:15
21:4,2019-02-21,2505.0,08:00
21:4,2019-02-21,2353.0,10:45
21:21,2019-02-21,2324.0,08:00
21:21,2019-02-21,2217.0,13:30
21:21,2019-02-21,2011.0,19:00
3:1,2018-12-06,2334.0,15:00
3:3,2018-12-06,2305.0,17:30
3:5,2018-12-06,2382.0,17:30
3:5,2018-12-06,2998.0,19:00
3:9,2018-12-06,2756.0,07:30
3:9,2018-12-06,3981.0,07:45
3:9,2018-12-06,2816.0,08:00
3:9,2018-12-06,3046.0,08:45
3:9,2018-12-06,2491.0,09:00
3:9,2018-12-06,3134.0,09:15
3:9,2018-12-06,2221.0,09:30
3:9,2018-12-06,2323.0,09:45
3:9,2018-12-06,2551.0,10:00
3:9,2018-12-06,2029.0,10:15
3:9,2018-12-06,2637.0,10:30
3:9,2018-12-06,2740.0,10:45
3:9,2018-12-06,3539.0,11:00
3:9,2018-12-06,2684.0,11:15
3:9,2018-12-06,3600.0,11:30
3:9,2018-12-06,3078.0,11:45
3:9,2018-12-06,2025.0,12:00
3:9,2018-12-06,2900.0,12:15
3:9,2018-12-06,2273.0,12:30
3:9,2018-12-06,2120.0,14:30
3:9,2018-12-06,2428.0,14:45
3:9,2018-12-06,2842.0,15:00
3:9,2018-12-06,3432.0,15:15
3:9,2018-12-06,3043.0,17:15
3:9,2018-12-06,2965.0,19:15
3:9,2018-12-06,2633.0,19:45
3:9,2018-12-06,2975.0,20:00
3:9,2018-12-06,2225.0,21:45
3:9,2018-12-06,3102.0,22:00
3:9,2018-12-06,3140.0,22:15
3:9,2018-12-06,3742.0,22:30
3:9,2018-12-06,2096.0,22:45
3:24,2018-12-06,2017.0,14:30
3:24,2018-12-06,2282.0,17:30
12:9,2018-11-27,2051.0,09:00
12:20,2018-11-27,2175.0,09:15
5:7,2019-03-16,2137.0,18:00
12:3,2018-12-23,2393.0,14:15
12:9,2018-12-23,2102.0,18:00
12:9,2018-12-23,2092.0,18:15
21:21,2019-03-17,2391.0,14:45
21:21,2019-03-17,2020.0,19:00
3:9,2018-11-15,3431.0,07:00
3:9,2018-11-15,3868.0,07:15
3:9,2018-11-15,3722.0,07:30
3:9,2018-11-15,2620.0,08:00
3:9,2018-11-15,3631.0,08:15
3:9,2018-11-15,3518.0,08:30
3:9,2018-11-15,3627.0,08:45
3:9,2018-11-15,4243.0,09:00
3:9,2018-11-15,3622.0,09:15
3:9,2018-11-15,2158.0,12:45
3:9,2018-11-15,2388.0,13:15
3:9,2018-11-15,2889.0,14:00
3:9,2018-11-15,2609.0,14:15
3:9,2018-11-15,2028.0,14:45
3:9,2018-11-15,3706.0,19:15
3:9,2018-11-15,3803.0,19:30
3:9,2018-11-15,3148.0,19:45
3:9,2018-11-15,3195.0,21:15
3:9,2018-11-15,2946.0,21:30
3:9,2018-11-15,2822.0,21:45
3:9,2018-11-15,2036.0,23:00
21:4,2018-11-03,2080.0,22:15
21:21,2018-11-03,2097.0,08:30
21:21,2018-11-03,2080.0,11:30
3:5,2018-12-13,2167.0,10:45
3:9,2018-12-13,2552.0,00:15
3:9,2018-12-13,2950.0,07:00
3:9,2018-12-13,2859.0,07:15
3:9,2018-12-13,2906.0,07:30
3:9,2018-12-13,3699.0,07:45
3:9,2018-12-13,3821.0,08:00
3:9,2018-12-13,3451.0,08:15
3:9,2018-12-13,3493.0,08:30
3:9,2018-12-13,2270.0,09:00
3:9,2018-12-13,3324.0,09:15
3:9,2018-12-13,3344.0,09:30
3:9,2018-12-13,3515.0,09:45
3:9,2018-12-13,3818.0,10:00
3:9,2018-12-13,2964.0,10:15
3:9,2018-12-13,3035.0,10:45
3:9,2018-12-13,3056.0,11:00
3:9,2018-12-13,3885.0,11:15
3:9,2018-12-13,2509.0,11:30
3:9,2018-12-13,3143.0,11:45
3:9,2018-12-13,3381.0,12:45
3:9,2018-12-13,3162.0,13:00
3:9,2018-12-13,3027.0,13:15
3:9,2018-12-13,2135.0,13:30
3:9,2018-12-13,2846.0,13:45
3:9,2018-12-13,3566.0,14:00
3:9,2018-12-13,3521.0,14:15
3:9,2018-12-13,2087.0,14:30
3:9,2018-12-13,3311.0,14:45
3:9,2018-12-13,2733.0,19:15
3:9,2018-12-13,3246.0,19:30
3:9,2018-12-13,3176.0,19:45
3:9,2018-12-13,3227.0,20:00
3:9,2018-12-13,2405.0,20:15
3:9,2018-12-13,2432.0,21:00
3:9,2018-12-13,2720.0,22:30
3:9,2018-12-13,3922.0,22:45
3:9,2018-12-13,2670.0,23:00
3:9,2018-12-13,2124.0,23:15
3:24,2018-12-13,2069.0,11:00
3:24,2018-12-13,2728.0,12:45
3:5,2019-01-01,2069.0,01:30
3:5,2019-01-01,2477.0,03:00
3:5,2019-01-01,2978.0,03:15
3:5,2019-01-01,2364.0,03:45
3:5,2019-01-01,2992.0,13:45
3:9,2019-01-01,3009.0,08:15
3:9,2019-01-01,2708.0,08:30
3:9,2019-01-01,2070.0,09:00
3:9,2019-01-01,2755.0,09:15
3:9,2019-01-01,3211.0,09:30
3:9,2019-01-01,4070.0,09:45
3:9,2019-01-01,3153.0,10:00
3:9,2019-01-01,3929.0,10:15
3:9,2019-01-01,3862.0,10:30
3:9,2019-01-01,3877.0,10:45
3:9,2019-01-01,3852.0,11:00
3:9,2019-01-01,3684.0,11:15
3:9,2019-01-01,2839.0,11:30
3:9,2019-01-01,2080.0,11:45
3:9,2019-01-01,3628.0,12:00
3:9,2019-01-01,3630.0,12:15
3:9,2019-01-01,3245.0,12:30
3:9,2019-01-01,3335.0,12:45
3:9,2019-01-01,2318.0,13:00
3:9,2019-01-01,2449.0,13:15
3:9,2019-01-01,2225.0,13:30
3:9,2019-01-01,2206.0,14:30
3:9,2019-01-01,2241.0,14:45
