t-4,t-3,t-2,t-1,Y
34.0,28.0,40.0,26.0,36.0
28.0,40.0,26.0,36.0,36.0
40.0,26.0,36.0,36.0,36.0
26.0,36.0,36.0,36.0,38.0
36.0,36.0,36.0,38.0,22.0
36.0,36.0,38.0,22.0,32.0
36.0,38.0,22.0,32.0,23.0
38.0,22.0,32.0,23.0,25.0
22.0,32.0,23.0,25.0,24.0
32.0,23.0,25.0,24.0,25.0
23.0,25.0,24.0,25.0,25.0
25.0,24.0,25.0,25.0,20.0
24.0,25.0,25.0,20.0,18.0
25.0,25.0,20.0,18.0,22.0
25.0,20.0,18.0,22.0,14.0
20.0,18.0,22.0,14.0,20.0
18.0,22.0,14.0,20.0,23.0
22.0,14.0,20.0,23.0,12.0
14.0,20.0,23.0,12.0,15.0
20.0,23.0,12.0,15.0,14.0
23.0,12.0,15.0,14.0,12.0
12.0,15.0,14.0,12.0,9.0
15.0,14.0,12.0,9.0,17.0
14.0,12.0,9.0,17.0,17.0
12.0,9.0,17.0,17.0,10.0
10.0,6.0,7.0,2.0,9.0
6.0,7.0,2.0,9.0,4.0
7.0,2.0,9.0,4.0,4.0
2.0,9.0,4.0,4.0,3.0
9.0,4.0,4.0,3.0,6.0
4.0,4.0,3.0,6.0,2.0
4.0,3.0,6.0,2.0,4.0
3.0,6.0,2.0,4.0,3.0
6.0,2.0,4.0,3.0,5.0
2.0,4.0,3.0,5.0,3.0
4.0,3.0,5.0,3.0,1.0
3.0,5.0,3.0,1.0,3.0
5.0,3.0,1.0,3.0,4.0
3.0,1.0,3.0,4.0,1.0
1.0,3.0,4.0,1.0,5.0
3.0,4.0,1.0,5.0,2.0
4.0,1.0,5.0,2.0,8.0
1.0,5.0,2.0,8.0,4.0
5.0,2.0,8.0,4.0,9.0
2.0,8.0,4.0,9.0,10.0
8.0,4.0,9.0,10.0,5.0
4.0,9.0,10.0,5.0,16.0
9.0,10.0,5.0,16.0,7.0
10.0,5.0,16.0,7.0,13.0
5.0,16.0,7.0,13.0,17.0
16.0,7.0,13.0,17.0,11.0
7.0,13.0,17.0,11.0,21.0
13.0,17.0,11.0,21.0,28.0
17.0,11.0,21.0,28.0,29.0
11.0,21.0,28.0,29.0,29.0
21.0,28.0,29.0,29.0,39.0
28.0,29.0,29.0,39.0,26.0
29.0,29.0,39.0,26.0,43.0
29.0,39.0,26.0,43.0,44.0
39.0,26.0,43.0,44.0,51.0
26.0,43.0,44.0,51.0,30.0
43.0,44.0,51.0,30.0,40.0
44.0,51.0,30.0,40.0,30.0
51.0,30.0,40.0,30.0,41.0
30.0,40.0,30.0,41.0,36.0
40.0,30.0,41.0,36.0,37.0
30.0,41.0,36.0,37.0,39.0
41.0,36.0,37.0,39.0,39.0
36.0,37.0,39.0,39.0,49.0
37.0,39.0,39.0,49.0,50.0
39.0,39.0,49.0,50.0,55.0
39.0,49.0,50.0,55.0,41.0
49.0,50.0,55.0,41.0,41.0
50.0,55.0,41.0,41.0,53.0
55.0,41.0,41.0,53.0,35.0
41.0,41.0,53.0,35.0,43.0
41.0,53.0,35.0,43.0,42.0
53.0,35.0,43.0,42.0,42.0
35.0,43.0,42.0,42.0,39.0
43.0,42.0,42.0,39.0,42.0
42.0,42.0,39.0,42.0,43.0
42.0,39.0,42.0,43.0,47.0
39.0,42.0,43.0,47.0,39.0
42.0,43.0,47.0,39.0,49.0
43.0,47.0,39.0,49.0,46.0
47.0,39.0,49.0,46.0,41.0
39.0,49.0,46.0,41.0,63.0
49.0,46.0,41.0,63.0,48.0
46.0,41.0,63.0,48.0,57.0
41.0,63.0,48.0,57.0,64.0
63.0,48.0,57.0,64.0,52.0
48.0,57.0,64.0,52.0,56.0
57.0,64.0,52.0,56.0,59.0
64.0,52.0,56.0,59.0,57.0
52.0,56.0,59.0,57.0,60.0
56.0,59.0,57.0,60.0,57.0
59.0,57.0,60.0,57.0,53.0
57.0,60.0,57.0,53.0,60.0
60.0,57.0,53.0,60.0,50.0
57.0,53.0,60.0,50.0,52.0
53.0,60.0,50.0,52.0,48.0
60.0,50.0,52.0,48.0,59.0
50.0,52.0,48.0,59.0,50.0
52.0,48.0,59.0,50.0,33.0
48.0,59.0,50.0,33.0,31.0
59.0,50.0,33.0,31.0,29.0
50.0,33.0,31.0,29.0,31.0
33.0,31.0,29.0,31.0,24.0
31.0,29.0,31.0,24.0,25.0
29.0,31.0,24.0,25.0,24.0
31.0,24.0,25.0,24.0,17.0
24.0,25.0,24.0,17.0,12.0
25.0,24.0,17.0,12.0,15.0
24.0,17.0,12.0,15.0,16.0
17.0,12.0,15.0,16.0,17.0
12.0,15.0,16.0,17.0,8.0
15.0,16.0,17.0,8.0,10.0
11.0,12.0,13.0,12.0,7.0
12.0,13.0,12.0,7.0,3.0
13.0,12.0,7.0,3.0,7.0
12.0,7.0,3.0,7.0,6.0
7.0,3.0,7.0,6.0,5.0
3.0,7.0,6.0,5.0,6.0
7.0,6.0,5.0,6.0,5.0
6.0,5.0,6.0,5.0,3.0
5.0,6.0,5.0,3.0,3.0
6.0,5.0,3.0,3.0,2.0
5.0,3.0,3.0,2.0,3.0
3.0,3.0,2.0,3.0,1.0
3.0,2.0,3.0,1.0,0.0
2.0,3.0,1.0,0.0,3.0
3.0,1.0,0.0,3.0,4.0
1.0,0.0,3.0,4.0,5.0
0.0,3.0,4.0,5.0,5.0
3.0,4.0,5.0,5.0,4.0
4.0,5.0,5.0,4.0,9.0
5.0,5.0,4.0,9.0,7.0
5.0,4.0,9.0,7.0,17.0
4.0,9.0,7.0,17.0,7.0
9.0,7.0,17.0,7.0,11.0
7.0,17.0,7.0,11.0,12.0
17.0,7.0,11.0,12.0,9.0
7.0,11.0,12.0,9.0,12.0
11.0,12.0,9.0,12.0,16.0
12.0,9.0,12.0,16.0,26.0
9.0,12.0,16.0,26.0,32.0
12.0,16.0,26.0,32.0,29.0
16.0,26.0,32.0,29.0,31.0
26.0,32.0,29.0,31.0,25.0
32.0,29.0,31.0,25.0,30.0
29.0,31.0,25.0,30.0,35.0
31.0,25.0,30.0,35.0,39.0
25.0,30.0,35.0,39.0,37.0
30.0,35.0,39.0,37.0,28.0
35.0,39.0,37.0,28.0,28.0
39.0,37.0,28.0,28.0,37.0
37.0,28.0,28.0,37.0,41.0
28.0,28.0,37.0,41.0,39.0
28.0,37.0,41.0,39.0,43.0
37.0,41.0,39.0,43.0,34.0
41.0,39.0,43.0,34.0,47.0
39.0,43.0,34.0,47.0,31.0
43.0,34.0,47.0,31.0,30.0
34.0,47.0,31.0,30.0,45.0
47.0,31.0,30.0,45.0,39.0
31.0,30.0,45.0,39.0,34.0
30.0,45.0,39.0,34.0,50.0
45.0,39.0,34.0,50.0,39.0
39.0,34.0,50.0,39.0,44.0
34.0,50.0,39.0,44.0,32.0
50.0,39.0,44.0,32.0,43.0
39.0,44.0,32.0,43.0,45.0
44.0,32.0,43.0,45.0,48.0
32.0,43.0,45.0,48.0,45.0
43.0,45.0,48.0,45.0,52.0
45.0,48.0,45.0,52.0,52.0
48.0,45.0,52.0,52.0,59.0
45.0,52.0,52.0,59.0,47.0
52.0,52.0,59.0,47.0,49.0
52.0,59.0,47.0,49.0,52.0
59.0,47.0,49.0,52.0,56.0
47.0,49.0,52.0,56.0,69.0
49.0,52.0,56.0,69.0,61.0
52.0,56.0,69.0,61.0,64.0
56.0,69.0,61.0,64.0,47.0
69.0,61.0,64.0,47.0,64.0
61.0,64.0,47.0,64.0,67.0
64.0,47.0,64.0,67.0,67.0
47.0,64.0,67.0,67.0,59.0
64.0,67.0,67.0,59.0,63.0
67.0,67.0,59.0,63.0,85.0
67.0,59.0,63.0,85.0,66.0
59.0,63.0,85.0,66.0,56.0
63.0,85.0,66.0,56.0,51.0
85.0,66.0,56.0,51.0,35.0
66.0,56.0,51.0,35.0,48.0
56.0,51.0,35.0,48.0,33.0
51.0,35.0,48.0,33.0,27.0
35.0,48.0,33.0,27.0,33.0
48.0,33.0,27.0,33.0,26.0
33.0,27.0,33.0,26.0,20.0
27.0,33.0,26.0,20.0,25.0
33.0,26.0,20.0,25.0,31.0
26.0,20.0,25.0,31.0,16.0
20.0,25.0,31.0,16.0,18.0
25.0,31.0,16.0,18.0,24.0
31.0,16.0,18.0,24.0,15.0
16.0,18.0,24.0,15.0,13.0
18.0,24.0,15.0,13.0,15.0
12.0,13.0,6.0,10.0,5.0
13.0,6.0,10.0,5.0,10.0
6.0,10.0,5.0,10.0,7.0
10.0,5.0,10.0,7.0,7.0
5.0,10.0,7.0,7.0,6.0
10.0,7.0,7.0,6.0,3.0
7.0,7.0,6.0,3.0,6.0
7.0,6.0,3.0,6.0,6.0
6.0,3.0,6.0,6.0,4.0
3.0,6.0,6.0,4.0,4.0
6.0,6.0,4.0,4.0,6.0
6.0,4.0,4.0,6.0,1.0
4.0,4.0,6.0,1.0,3.0
4.0,6.0,1.0,3.0,2.0
6.0,1.0,3.0,2.0,1.0
1.0,3.0,2.0,1.0,3.0
3.0,2.0,1.0,3.0,1.0
2.0,1.0,3.0,1.0,4.0
1.0,3.0,1.0,4.0,9.0
3.0,1.0,4.0,9.0,16.0
1.0,4.0,9.0,16.0,10.0
4.0,9.0,16.0,10.0,10.0
9.0,16.0,10.0,10.0,10.0
16.0,10.0,10.0,10.0,8.0
10.0,10.0,10.0,8.0,11.0
10.0,10.0,8.0,11.0,13.0
10.0,8.0,11.0,13.0,21.0
8.0,11.0,13.0,21.0,29.0
11.0,13.0,21.0,29.0,24.0
13.0,21.0,29.0,24.0,35.0
21.0,29.0,24.0,35.0,29.0
29.0,24.0,35.0,29.0,43.0
24.0,35.0,29.0,43.0,36.0
35.0,29.0,43.0,36.0,42.0
29.0,43.0,36.0,42.0,46.0
43.0,36.0,42.0,46.0,38.0
36.0,42.0,46.0,38.0,36.0
42.0,46.0,38.0,36.0,30.0
46.0,38.0,36.0,30.0,37.0
38.0,36.0,30.0,37.0,31.0
36.0,30.0,37.0,31.0,31.0
30.0,37.0,31.0,31.0,43.0
37.0,31.0,31.0,43.0,41.0
31.0,31.0,43.0,41.0,37.0
31.0,43.0,41.0,37.0,39.0
43.0,41.0,37.0,39.0,48.0
41.0,37.0,39.0,48.0,40.0
37.0,39.0,48.0,40.0,45.0
39.0,48.0,40.0,45.0,52.0
48.0,40.0,45.0,52.0,58.0
40.0,45.0,52.0,58.0,45.0
45.0,52.0,58.0,45.0,48.0
52.0,58.0,45.0,48.0,47.0
58.0,45.0,48.0,47.0,33.0
45.0,48.0,47.0,33.0,40.0
48.0,47.0,33.0,40.0,48.0
47.0,33.0,40.0,48.0,47.0
33.0,40.0,48.0,47.0,40.0
40.0,48.0,47.0,40.0,55.0
48.0,47.0,40.0,55.0,41.0
47.0,40.0,55.0,41.0,50.0
40.0,55.0,41.0,50.0,52.0
55.0,41.0,50.0,52.0,52.0
41.0,50.0,52.0,52.0,66.0
50.0,52.0,52.0,66.0,66.0
52.0,52.0,66.0,66.0,47.0
52.0,66.0,66.0,47.0,73.0
66.0,66.0,47.0,73.0,49.0
66.0,47.0,73.0,49.0,62.0
47.0,73.0,49.0,62.0,63.0
73.0,49.0,62.0,63.0,63.0
49.0,62.0,63.0,63.0,55.0
62.0,63.0,63.0,55.0,61.0
63.0,63.0,55.0,61.0,59.0
63.0,55.0,61.0,59.0,60.0
55.0,61.0,59.0,60.0,54.0
61.0,59.0,60.0,54.0,48.0
59.0,60.0,54.0,48.0,44.0
60.0,54.0,48.0,44.0,41.0
54.0,48.0,44.0,41.0,34.0
48.0,44.0,41.0,34.0,30.0
44.0,41.0,34.0,30.0,33.0
41.0,34.0,30.0,33.0,26.0
34.0,30.0,33.0,26.0,28.0
30.0,33.0,26.0,28.0,19.0
33.0,26.0,28.0,19.0,19.0
26.0,28.0,19.0,19.0,25.0
28.0,19.0,19.0,25.0,24.0
19.0,19.0,25.0,24.0,26.0
19.0,25.0,24.0,26.0,24.0
25.0,24.0,26.0,24.0,23.0
24.0,26.0,24.0,23.0,16.0
17.0,14.0,14.0,5.0,8.0
14.0,14.0,5.0,8.0,10.0
14.0,5.0,8.0,10.0,6.0
5.0,8.0,10.0,6.0,8.0
8.0,10.0,6.0,8.0,6.0
10.0,6.0,8.0,6.0,4.0
6.0,8.0,6.0,4.0,8.0
8.0,6.0,4.0,8.0,4.0
6.0,4.0,8.0,4.0,6.0
4.0,8.0,4.0,6.0,0.0
8.0,4.0,6.0,0.0,7.0
4.0,6.0,0.0,7.0,5.0
6.0,0.0,7.0,5.0,7.0
0.0,7.0,5.0,7.0,2.0
7.0,5.0,7.0,2.0,5.0
5.0,7.0,2.0,5.0,6.0
7.0,2.0,5.0,6.0,7.0
2.0,5.0,6.0,7.0,6.0
5.0,6.0,7.0,6.0,8.0
6.0,7.0,6.0,8.0,9.0
7.0,6.0,8.0,9.0,11.0
6.0,8.0,9.0,11.0,12.0
8.0,9.0,11.0,12.0,12.0
9.0,11.0,12.0,12.0,10.0
11.0,12.0,12.0,10.0,13.0
12.0,12.0,10.0,13.0,17.0
12.0,10.0,13.0,17.0,18.0
10.0,13.0,17.0,18.0,24.0
13.0,17.0,18.0,24.0,39.0
17.0,18.0,24.0,39.0,37.0
18.0,24.0,39.0,37.0,28.0
24.0,39.0,37.0,28.0,25.0
39.0,37.0,28.0,25.0,34.0
37.0,28.0,25.0,34.0,38.0
28.0,25.0,34.0,38.0,37.0
25.0,34.0,38.0,37.0,44.0
34.0,38.0,37.0,44.0,36.0
38.0,37.0,44.0,36.0,31.0
37.0,44.0,36.0,31.0,42.0
44.0,36.0,31.0,42.0,47.0
36.0,31.0,42.0,47.0,50.0
31.0,42.0,47.0,50.0,41.0
42.0,47.0,50.0,41.0,33.0
47.0,50.0,41.0,33.0,37.0
50.0,41.0,33.0,37.0,49.0
41.0,33.0,37.0,49.0,44.0
33.0,37.0,49.0,44.0,43.0
37.0,49.0,44.0,43.0,37.0
49.0,44.0,43.0,37.0,50.0
44.0,43.0,37.0,50.0,55.0
43.0,37.0,50.0,55.0,52.0
37.0,50.0,55.0,52.0,45.0
50.0,55.0,52.0,45.0,46.0
55.0,52.0,45.0,46.0,44.0
52.0,45.0,46.0,44.0,49.0
45.0,46.0,44.0,49.0,37.0
46.0,44.0,49.0,37.0,41.0
44.0,49.0,37.0,41.0,45.0
49.0,37.0,41.0,45.0,51.0
37.0,41.0,45.0,51.0,54.0
41.0,45.0,51.0,54.0,53.0
45.0,51.0,54.0,53.0,57.0
51.0,54.0,53.0,57.0,55.0
54.0,53.0,57.0,55.0,53.0
53.0,57.0,55.0,53.0,53.0
57.0,55.0,53.0,53.0,62.0
55.0,53.0,53.0,62.0,69.0
53.0,53.0,62.0,69.0,49.0
53.0,62.0,69.0,49.0,61.0
62.0,69.0,49.0,61.0,70.0
69.0,49.0,61.0,70.0,57.0
49.0,61.0,70.0,57.0,63.0
61.0,70.0,57.0,63.0,66.0
70.0,57.0,63.0,66.0,78.0
57.0,63.0,66.0,78.0,49.0
63.0,66.0,78.0,49.0,59.0
66.0,78.0,49.0,59.0,44.0
78.0,49.0,59.0,44.0,43.0
49.0,59.0,44.0,43.0,40.0
59.0,44.0,43.0,40.0,49.0
44.0,43.0,40.0,49.0,33.0
43.0,40.0,49.0,33.0,28.0
40.0,49.0,33.0,28.0,24.0
49.0,33.0,28.0,24.0,31.0
33.0,28.0,24.0,31.0,22.0
28.0,24.0,31.0,22.0,28.0
24.0,31.0,22.0,28.0,15.0
31.0,22.0,28.0,15.0,25.0
22.0,28.0,15.0,25.0,24.0
28.0,15.0,25.0,24.0,31.0
15.0,25.0,24.0,31.0,25.0
25.0,24.0,31.0,25.0,22.0
25.0,14.0,14.0,20.0,15.0
14.0,14.0,20.0,15.0,10.0
14.0,20.0,15.0,10.0,9.0
20.0,15.0,10.0,9.0,8.0
15.0,10.0,9.0,8.0,11.0
10.0,9.0,8.0,11.0,10.0
9.0,8.0,11.0,10.0,11.0
8.0,11.0,10.0,11.0,7.0
11.0,10.0,11.0,7.0,11.0
10.0,11.0,7.0,11.0,7.0
11.0,7.0,11.0,7.0,10.0
7.0,11.0,7.0,10.0,3.0
11.0,7.0,10.0,3.0,5.0
7.0,10.0,3.0,5.0,2.0
10.0,3.0,5.0,2.0,5.0
3.0,5.0,2.0,5.0,8.0
5.0,2.0,5.0,8.0,7.0
2.0,5.0,8.0,7.0,10.0
5.0,8.0,7.0,10.0,9.0
8.0,7.0,10.0,9.0,12.0
7.0,10.0,9.0,12.0,19.0
10.0,9.0,12.0,19.0,10.0
9.0,12.0,19.0,10.0,12.0
12.0,19.0,10.0,12.0,15.0
19.0,10.0,12.0,15.0,7.0
10.0,12.0,15.0,7.0,15.0
12.0,15.0,7.0,15.0,12.0
15.0,7.0,15.0,12.0,28.0
7.0,15.0,12.0,28.0,28.0
15.0,12.0,28.0,28.0,30.0
12.0,28.0,28.0,30.0,37.0
28.0,28.0,30.0,37.0,30.0
28.0,30.0,37.0,30.0,30.0
30.0,37.0,30.0,30.0,30.0
37.0,30.0,30.0,30.0,34.0
30.0,30.0,30.0,34.0,34.0
30.0,30.0,34.0,34.0,38.0
30.0,34.0,34.0,38.0,29.0
34.0,34.0,38.0,29.0,34.0
34.0,38.0,29.0,34.0,29.0
38.0,29.0,34.0,29.0,37.0
29.0,34.0,29.0,37.0,35.0
34.0,29.0,37.0,35.0,38.0
29.0,37.0,35.0,38.0,49.0
37.0,35.0,38.0,49.0,41.0
35.0,38.0,49.0,41.0,59.0
38.0,49.0,41.0,59.0,45.0
49.0,41.0,59.0,45.0,47.0
41.0,59.0,45.0,47.0,59.0
59.0,45.0,47.0,59.0,47.0
45.0,47.0,59.0,47.0,33.0
47.0,59.0,47.0,33.0,47.0
59.0,47.0,33.0,47.0,47.0
47.0,33.0,47.0,47.0,45.0
33.0,47.0,47.0,45.0,41.0
47.0,47.0,45.0,41.0,51.0
47.0,45.0,41.0,51.0,43.0
45.0,41.0,51.0,43.0,44.0
41.0,51.0,43.0,44.0,43.0
51.0,43.0,44.0,43.0,41.0
43.0,44.0,43.0,41.0,52.0
44.0,43.0,41.0,52.0,54.0
43.0,41.0,52.0,54.0,68.0
41.0,52.0,54.0,68.0,41.0
52.0,54.0,68.0,41.0,67.0
54.0,68.0,41.0,67.0,69.0
68.0,41.0,67.0,69.0,64.0
41.0,67.0,69.0,64.0,66.0
67.0,69.0,64.0,66.0,60.0
69.0,64.0,66.0,60.0,75.0
64.0,66.0,60.0,75.0,61.0
66.0,60.0,75.0,61.0,54.0
60.0,75.0,61.0,54.0,65.0
75.0,61.0,54.0,65.0,72.0
61.0,54.0,65.0,72.0,46.0
54.0,65.0,72.0,46.0,52.0
65.0,72.0,46.0,52.0,54.0
72.0,46.0,52.0,54.0,48.0
46.0,52.0,54.0,48.0,46.0
52.0,54.0,48.0,46.0,30.0
54.0,48.0,46.0,30.0,34.0
48.0,46.0,30.0,34.0,35.0
46.0,30.0,34.0,35.0,40.0
30.0,34.0,35.0,40.0,28.0
34.0,35.0,40.0,28.0,28.0
35.0,40.0,28.0,28.0,33.0
40.0,28.0,28.0,33.0,22.0
28.0,28.0,33.0,22.0,17.0
28.0,33.0,22.0,17.0,26.0
33.0,22.0,17.0,26.0,23.0
22.0,17.0,26.0,23.0,23.0
17.0,26.0,23.0,23.0,23.0
32.0,29.0,28.0,19.0,22.333333333333332
29.0,28.0,19.0,22.333333333333332,14.0
28.0,19.0,22.333333333333332,14.0,21.333333333333332
19.0,22.333333333333332,14.0,21.333333333333332,22.0
22.333333333333332,14.0,21.333333333333332,22.0,23.0
14.0,21.333333333333332,22.0,23.0,16.0
21.333333333333332,22.0,23.0,16.0,20.0
22.0,23.0,16.0,20.0,27.0
23.0,16.0,20.0,27.0,27.333333333333332
16.0,20.0,27.0,27.333333333333332,25.0
20.0,27.0,27.333333333333332,25.0,19.0
27.0,27.333333333333332,25.0,19.0,22.333333333333332
27.333333333333332,25.0,19.0,22.333333333333332,21.0
25.0,19.0,22.333333333333332,21.0,22.0
19.0,22.333333333333332,21.0,22.0,22.0
22.333333333333332,21.0,22.0,22.0,22.0
21.0,22.0,22.0,22.0,15.0
22.0,22.0,22.0,15.0,13.0
22.0,22.0,15.0,13.0,19.0
22.0,15.0,13.0,19.0,13.0
15.0,13.0,19.0,13.0,13.0
13.0,19.0,13.0,13.0,16.0
19.0,13.0,13.0,16.0,16.0
13.0,13.0,16.0,16.0,8.0
13.0,16.0,16.0,8.0,19.0
16.0,16.0,8.0,19.0,10.0
16.0,8.0,19.0,10.0,13.0
8.0,19.0,10.0,13.0,11.0
19.0,10.0,13.0,11.0,13.0
10.0,13.0,11.0,13.0,16.0
13.0,11.0,13.0,16.0,16.0
11.0,13.0,16.0,16.0,11.0
13.0,16.0,16.0,11.0,17.0
16.0,16.0,11.0,17.0,22.0
16.0,11.0,17.0,22.0,16.0
11.0,17.0,22.0,16.0,17.0
17.0,22.0,16.0,17.0,19.0
22.0,16.0,17.0,19.0,18.0
16.0,17.0,19.0,18.0,27.0
17.0,19.0,18.0,27.0,27.0
19.0,18.0,27.0,27.0,18.0
18.0,27.0,27.0,18.0,17.0
27.0,27.0,18.0,17.0,28.0
27.0,18.0,17.0,28.0,24.0
18.0,17.0,28.0,24.0,25.0
17.0,28.0,24.0,25.0,23.0
28.0,24.0,25.0,23.0,28.0
24.0,25.0,23.0,28.0,25.0
25.0,23.0,28.0,25.0,26.0
23.0,28.0,25.0,26.0,27.0
28.0,25.0,26.0,27.0,34.0
25.0,26.0,27.0,34.0,25.0
26.0,27.0,34.0,25.0,21.0
27.0,34.0,25.0,21.0,28.0
34.0,25.0,21.0,28.0,22.0
25.0,21.0,28.0,22.0,23.0
21.0,28.0,22.0,23.0,24.0
28.0,22.0,23.0,24.0,19.0
22.0,23.0,24.0,19.0,27.0
23.0,24.0,19.0,27.0,27.0
24.0,19.0,27.0,27.0,20.0
19.0,27.0,27.0,20.0,22.0
27.0,27.0,20.0,22.0,30.0
27.0,20.0,22.0,30.0,26.0
20.0,22.0,30.0,26.0,31.0
22.0,30.0,26.0,31.0,41.0
30.0,26.0,31.0,41.0,32.0
26.0,31.0,41.0,32.0,41.0
31.0,41.0,32.0,41.0,39.0
41.0,32.0,41.0,39.0,31.0
32.0,41.0,39.0,31.0,29.0
41.0,39.0,31.0,29.0,28.0
39.0,31.0,29.0,28.0,24.0
31.0,29.0,28.0,24.0,35.0
29.0,28.0,24.0,35.0,32.0
28.0,24.0,35.0,32.0,34.0
24.0,35.0,32.0,34.0,42.0
35.0,32.0,34.0,42.0,27.0
32.0,34.0,42.0,27.0,31.0
34.0,42.0,27.0,31.0,28.0
42.0,27.0,31.0,28.0,35.0
27.0,31.0,28.0,35.0,25.0
31.0,28.0,35.0,25.0,30.0
28.0,35.0,25.0,30.0,30.0
35.0,25.0,30.0,30.0,31.0
25.0,30.0,30.0,31.0,20.0
30.0,30.0,31.0,20.0,27.0
30.0,31.0,20.0,27.0,22.0
31.0,20.0,27.0,22.0,23.0
20.0,27.0,22.0,23.0,21.0
27.0,22.0,23.0,21.0,19.0
22.0,23.0,21.0,19.0,13.0
16.0,20.0,13.0,17.0,18.0
20.0,13.0,17.0,18.0,20.0
13.0,17.0,18.0,20.0,25.0
17.0,18.0,20.0,25.0,17.0
18.0,20.0,25.0,17.0,13.0
20.0,25.0,17.0,13.0,22.0
25.0,17.0,13.0,22.0,21.0
17.0,13.0,22.0,21.0,20.0
13.0,22.0,21.0,20.0,23.666666666666668
22.0,21.0,20.0,23.666666666666668,22.0
21.0,20.0,23.666666666666668,22.0,20.0
20.0,23.666666666666668,22.0,20.0,20.0
23.666666666666668,22.0,20.0,20.0,20.0
22.0,20.0,20.0,20.0,21.0
20.0,20.0,20.0,21.0,23.0
20.0,20.0,21.0,23.0,21.333333333333332
20.0,21.0,23.0,21.333333333333332,18.0
21.0,23.0,21.333333333333332,18.0,20.0
23.0,21.333333333333332,18.0,20.0,19.0
21.333333333333332,18.0,20.0,19.0,9.0
18.0,20.0,19.0,9.0,11.0
20.0,19.0,9.0,11.0,6.0
19.0,9.0,11.0,6.0,14.0
9.0,11.0,6.0,14.0,9.0
11.0,6.0,14.0,9.0,6.0
6.0,14.0,9.0,6.0,10.0
14.0,9.0,6.0,10.0,11.0
9.0,6.0,10.0,11.0,9.0
6.0,10.0,11.0,9.0,14.0
10.0,11.0,9.0,14.0,8.0
11.0,9.0,14.0,8.0,12.0
9.0,14.0,8.0,12.0,19.0
14.0,8.0,12.0,19.0,9.0
8.0,12.0,19.0,9.0,11.0
12.0,19.0,9.0,11.0,6.0
19.0,9.0,11.0,6.0,7.0
9.0,11.0,6.0,7.0,7.0
11.0,6.0,7.0,7.0,4.0
6.0,7.0,7.0,4.0,7.0
7.0,7.0,4.0,7.0,2.0
7.0,4.0,7.0,2.0,0.0
4.0,7.0,2.0,0.0,0.0
7.0,2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,21.0
0.0,0.0,0.0,21.0,8.0
0.0,0.0,21.0,8.0,13.0
0.0,21.0,8.0,13.0,18.0
21.0,8.0,13.0,18.0,24.0
8.0,13.0,18.0,24.0,23.0
13.0,18.0,24.0,23.0,20.0
18.0,24.0,23.0,20.0,16.0
24.0,23.0,20.0,16.0,20.0
23.0,20.0,16.0,20.0,25.0
20.0,16.0,20.0,25.0,16.0
16.0,20.0,25.0,16.0,17.0
20.0,25.0,16.0,17.0,25.0
25.0,16.0,17.0,25.0,19.0
16.0,17.0,25.0,19.0,24.0
17.0,25.0,19.0,24.0,18.0
25.0,19.0,24.0,18.0,33.0
19.0,24.0,18.0,33.0,33.0
24.0,18.0,33.0,33.0,29.0
18.0,33.0,33.0,29.0,29.0
33.0,33.0,29.0,29.0,35.0
33.0,29.0,29.0,35.0,35.0
29.0,29.0,35.0,35.0,33.0
29.0,35.0,35.0,33.0,40.0
35.0,35.0,33.0,40.0,23.0
35.0,33.0,40.0,23.0,25.0
33.0,40.0,23.0,25.0,18.0
40.0,23.0,25.0,18.0,26.0
23.0,25.0,18.0,26.0,31.0
25.0,18.0,26.0,31.0,31.0
18.0,26.0,31.0,31.0,26.0
26.0,31.0,31.0,26.0,16.0
31.0,31.0,26.0,16.0,24.0
31.0,26.0,16.0,24.0,23.0
26.0,16.0,24.0,23.0,20.0
16.0,24.0,23.0,20.0,16.0
24.0,23.0,20.0,16.0,11.0
23.0,20.0,16.0,11.0,11.0
20.0,16.0,11.0,11.0,13.0
16.0,11.0,11.0,13.0,20.0
11.0,11.0,13.0,20.0,16.0
11.0,13.0,20.0,16.0,19.0
13.0,20.0,16.0,19.0,7.0
20.0,16.0,19.0,7.0,15.0
16.0,19.0,7.0,15.0,14.0
19.0,7.0,15.0,14.0,10.0
7.0,15.0,14.0,10.0,12.0
15.0,14.0,10.0,12.0,7.0
9.0,11.0,5.0,3.0,3.0
11.0,5.0,3.0,3.0,1.0
5.0,3.0,3.0,1.0,2.0
3.0,3.0,1.0,2.0,2.0
3.0,1.0,2.0,2.0,1.0
1.0,2.0,2.0,1.0,2.0
2.0,2.0,1.0,2.0,5.0
2.0,1.0,2.0,5.0,8.0
1.0,2.0,5.0,8.0,5.0
2.0,5.0,8.0,5.0,4.0
5.0,8.0,5.0,4.0,3.0
8.0,5.0,4.0,3.0,3.0
5.0,4.0,3.0,3.0,4.0
4.0,3.0,3.0,4.0,4.0
3.0,3.0,4.0,4.0,5.0
3.0,4.0,4.0,5.0,5.0
4.0,4.0,5.0,5.0,6.0
4.0,5.0,5.0,6.0,2.0
5.0,5.0,6.0,2.0,7.0
5.0,6.0,2.0,7.0,9.0
6.0,2.0,7.0,9.0,11.0
2.0,7.0,9.0,11.0,9.0
7.0,9.0,11.0,9.0,13.0
9.0,11.0,9.0,13.0,12.0
